V	180	0.500000
N	451	1.252778
N	409	1.136111
V	325	0.902778
N	508	1.411111
N	420	1.166667
V	335	0.930556
N	462	1.283333
N	398	1.105556
V	374	1.038889
N	454	1.261111
N	425	1.180556
V	304	0.844444
N	503	1.397222
N	432	1.200000
V	378	1.050000
N	480	1.333333
N	415	1.152778
V	340	0.944444
N	490	1.361111
N	432	1.200000
V	375	1.041667
N	436	1.211111
N	429	1.191667
V	358	0.994444
N	489	1.358333
N	422	1.172222
V	360	1.000000
N	426	1.183333
N	432	1.200000
V	375	1.041667
N	438	1.216667
N	428	1.188889
V	327	0.908333
N	479	1.330556
N	425	1.180556
V	393	1.091667
N	470	1.305556
N	414	1.150000
V	353	0.980556
N	520	1.444444
N	427	1.186111
V	368	1.022222
N	427	1.186111
N	422	1.172222
V	354	0.983333
N	516	1.433333
N	397	1.102778
V	351	0.975000
N	451	1.252778
N	429	1.191667
V	376	1.044444
N	471	1.308333
N	400	1.111111
V	344	0.955556
N	493	1.369444
N	454	1.261111
V	345	0.958333
N	460	1.277778
N	417	1.158333
V	347	0.963889
N	481	1.336111
N	418	1.161111
V	371	1.030556
