N	78	0.216667
N	167	0.463889
~	99	0.275000
N	195	0.541667
V	175	0.486111
~	199	0.552778
N	191	0.530556
V	155	0.430556
V	126	0.350000
N	245	0.680556
N	176	0.488889
N	154	0.427778
N	217	0.602778
N	276	0.766667
N	287	0.797222
N	298	0.827778
N	291	0.808333
N	165	0.458333
N	246	0.683333
N	238	0.661111
N	301	0.836111
N	234	0.650000
N	226	0.627778
N	277	0.769444
N	229	0.636111
N	152	0.422222
N	254	0.705556
N	261	0.725000
N	296	0.822222
N	253	0.702778
N	151	0.419444
N	140	0.388889
V	116	0.322222
N	217	0.602778
N	161	0.447222
N	291	0.808333
N	177	0.491667
N	157	0.436111
N	239	0.663889
N	155	0.430556
N	375	1.041667
V	151	0.419444
N	443	1.230556
N	422	1.172222
V	181	0.502778
N	228	0.633333
N	222	0.616667
V	126	0.350000
V	113	0.313889
N	184	0.511111
N	257	0.713889
N	236	0.655556
N	231	0.641667
N	261	0.725000
N	286	0.794444
N	163	0.452778
N	315	0.875000
N	223	0.619444
N	254	0.705556
N	249	0.691667
V	139	0.386111
N	187	0.519444
N	168	0.466667
N	271	0.752778
N	260	0.722222
N	217	0.602778
V	122	0.338889
N	215	0.597222
N	141	0.391667
N	228	0.633333
N	233	0.647222
N	205	0.569444
N	256	0.711111
N	233	0.647222
N	298	0.827778
N	284	0.788889
N	278	0.772222
N	193	0.536111
N	237	0.658333
N	194	0.538889
N	244	0.677778
N	238	0.661111
N	208	0.577778
N	238	0.661111
N	227	0.630556
N	253	0.702778
V	136	0.377778
V	108	0.300000
N	136	0.377778
N	215	0.597222
V	140	0.388889
N	477	1.325000
V	150	0.416667
N	358	0.994444
N	237	0.658333
N	233	0.647222
N	258	0.716667
V	135	0.375000
N	270	0.750000
N	209	0.580556
N	177	0.491667
N	342	0.950000
N	315	0.875000
N	212	0.588889
N	145	0.402778
N	254	0.705556
N	178	0.494444
N	147	0.408333
N	292	0.811111
N	193	0.536111
N	289	0.802778
V	146	0.405556
N	252	0.700000
N	210	0.583333
N	360	1.000000
N	178	0.494444
N	166	0.461111
N	210	0.583333
N	203	0.563889
N	250	0.694444
N	290	0.805556
N	309	0.858333
N	160	0.444444
N	280	0.777778
N	174	0.483333
N	365	1.013889
N	202	0.561111
N	135	0.375000
N	124	0.344444
N	242	0.672222
N	279	0.775000
V	151	0.419444
N	383	1.063889
V	151	0.419444
N	313	0.869444
N	434	1.205556
N	317	0.880556
N	266	0.738889
V	143	0.397222
N	221	0.613889
N	306	0.850000
V	140	0.388889
N	194	0.538889
N	301	0.836111
N	363	1.008333
N	205	0.569444
N	198	0.550000
N	234	0.650000
N	280	0.777778
N	238	0.661111
V	134	0.372222
V	123	0.341667
N	302	0.838889
N	239	0.663889
N	222	0.616667
N	144	0.400000
N	252	0.700000
N	267	0.741667
N	394	1.094444
N	163	0.452778
N	155	0.430556
N	235	0.652778
N	241	0.669444
N	300	0.833333
V	158	0.438889
N	239	0.663889
N	208	0.577778
N	295	0.819444
V	139	0.386111
N	214	0.594444
N	226	0.627778
