V	94	0.261111
N	257	0.713889
V	216	0.600000
N	291	0.808333
V	209	0.580556
N	312	0.866667
V	199	0.552778
N	313	0.869444
V	185	0.513889
N	321	0.891667
V	198	0.550000
N	293	0.813889
V	188	0.522222
N	303	0.841667
V	210	0.583333
N	275	0.763889
V	198	0.550000
N	300	0.833333
V	182	0.505556
N	249	0.691667
V	187	0.519444
N	321	0.891667
V	220	0.611111
N	308	0.855556
V	194	0.538889
N	267	0.741667
V	182	0.505556
N	267	0.741667
V	203	0.563889
N	293	0.813889
V	205	0.569444
N	314	0.872222
V	202	0.561111
V	146	0.405556
N	387	1.075000
V	187	0.519444
N	290	0.805556
V	181	0.502778
N	268	0.744444
V	205	0.569444
N	316	0.877778
V	217	0.602778
N	308	0.855556
V	184	0.511111
N	274	0.761111
V	183	0.508333
N	257	0.713889
V	227	0.630556
N	361	1.002778
V	212	0.588889
N	290	0.805556
V	201	0.558333
N	256	0.711111
V	196	0.544444
N	297	0.825000
V	192	0.533333
N	305	0.847222
V	193	0.536111
N	301	0.836111
V	229	0.636111
N	298	0.827778
V	195	0.541667
N	238	0.661111
V	186	0.516667
N	304	0.844444
V	201	0.558333
N	326	0.905556
V	229	0.636111
N	275	0.763889
V	185	0.513889
N	266	0.738889
V	199	0.552778
V	180	0.500000
N	355	0.986111
V	199	0.552778
N	296	0.822222
V	214	0.594444
N	260	0.722222
V	190	0.527778
V	294	0.816667
