N	63	0.175000
V	206	0.572222
N	320	0.888889
V	197	0.547222
N	308	0.855556
V	194	0.538889
N	329	0.913889
V	208	0.577778
N	331	0.919444
V	190	0.527778
N	295	0.819444
V	174	0.483333
N	327	0.908333
V	223	0.619444
N	357	0.991667
V	200	0.555556
N	318	0.883333
V	196	0.544444
N	307	0.852778
V	185	0.513889
N	338	0.938889
V	198	0.550000
N	346	0.961111
V	198	0.550000
N	371	1.030556
V	201	0.558333
N	325	0.902778
V	178	0.494444
N	331	0.919444
V	223	0.619444
N	340	0.944444
V	238	0.661111
N	337	0.936111
V	192	0.533333
V	150	0.416667
N	439	1.219444
V	205	0.569444
N	373	1.036111
