V	106	0.294444
~	224	0.622222
N	96	0.266667
V	197	0.547222
N	255	0.708333
V	167	0.463889
N	282	0.783333
V	189	0.525000
N	298	0.827778
V	208	0.577778
N	332	0.922222
V	188	0.522222
N	269	0.747222
V	177	0.491667
N	299	0.830556
V	201	0.558333
N	297	0.825000
V	185	0.513889
N	301	0.836111
V	208	0.577778
N	282	0.783333
V	189	0.525000
N	296	0.822222
V	180	0.500000
N	262	0.727778
V	174	0.483333
N	328	0.911111
V	228	0.633333
N	316	0.877778
V	189	0.525000
N	280	0.777778
V	184	0.511111
N	264	0.733333
V	190	0.527778
N	319	0.886111
V	205	0.569444
N	320	0.888889
V	185	0.513889
N	310	0.861111
V	206	0.572222
N	298	0.827778
V	187	0.519444
N	296	0.822222
V	191	0.530556
N	330	0.916667
V	208	0.577778
N	316	0.877778
V	204	0.566667
V	141	0.391667
N	433	1.202778
V	192	0.533333
N	455	1.263889
V	231	0.641667
