E	436	1.211111
E	820	2.277778
E	903	2.508333
E	533	1.480556
E	442	1.227778
E	418	1.161111
E	436	1.211111
E	418	1.161111
E	408	1.133333
E	397	1.102778
E	410	1.138889
E	430	1.194444
E	405	1.125000
E	406	1.127778
E	395	1.097222
E	394	1.094444
E	412	1.144444
E	428	1.188889
E	411	1.141667
E	400	1.111111
E	384	1.066667
E	409	1.136111
E	419	1.163889
E	400	1.111111
E	390	1.083333
E	382	1.061111
E	369	1.025000
E	388	1.077778
E	385	1.069444
E	375	1.041667
E	356	0.988889
E	339	0.941667
E	354	0.983333
E	359	0.997222
E	350	0.972222
E	346	0.961111
E	334	0.927778
E	336	0.933333
E	323	0.897222
E	340	0.944444
E	348	0.966667
E	328	0.911111
E	320	0.888889
E	310	0.861111
E	305	0.847222
E	317	0.880556
E	330	0.916667
E	324	0.900000
E	311	0.863889
E	314	0.872222
E	311	0.863889
E	296	0.822222
E	305	0.847222
E	322	0.894444
E	320	0.888889
E	316	0.877778
E	305	0.847222
E	298	0.827778
E	547	1.519444
E	410	1.138889
E	324	0.900000
E	543	1.508333
E	421	1.169444
E	316	0.877778
E	338	0.938889
E	360	1.000000
E	341	0.947222
E	340	0.944444
E	332	0.922222
E	328	0.911111
E	359	0.997222
E	341	0.947222
E	349	0.969444
E	349	0.969444
E	357	0.991667
E	351	0.975000
E	364	1.011111
E	373	1.036111
E	381	1.058333
E	374	1.038889
E	354	0.983333
E	366	1.016667
E	371	1.030556
E	388	1.077778
E	373	1.036111
E	366	1.016667
E	368	1.022222
E	338	0.938889
E	360	1.000000
E	387	1.075000
E	358	0.994444
E	353	0.980556
E	337	0.936111
E	331	0.919444
E	353	0.980556
E	346	0.961111
E	336	0.933333
E	338	0.938889
E	328	0.911111
E	317	0.880556
E	304	0.844444
E	329	0.913889
E	335	0.930556
E	331	0.919444
E	314	0.872222
