N	132	0.366667
N	255	0.708333
N	224	0.622222
N	238	0.661111
V	164	0.455556
N	393	1.091667
N	241	0.669444
N	411	1.141667
N	218	0.605556
N	375	1.041667
N	244	0.677778
N	234	0.650000
N	281	0.780556
N	303	0.841667
V	173	0.480556
N	424	1.177778
N	306	0.850000
N	228	0.633333
N	241	0.669444
N	260	0.722222
V	168	0.466667
N	498	1.383333
N	252	0.700000
V	166	0.461111
N	293	0.813889
N	243	0.675000
N	403	1.119444
N	261	0.725000
N	249	0.691667
N	248	0.688889
V	166	0.461111
N	294	0.816667
V	171	0.475000
N	310	0.861111
N	406	1.127778
N	253	0.702778
N	296	0.822222
N	292	0.811111
V	170	0.472222
N	502	1.394444
N	240	0.666667
N	214	0.594444
N	239	0.663889
V	168	0.466667
N	294	0.816667
N	248	0.688889
N	229	0.636111
N	342	0.950000
N	257	0.713889
V	169	0.469444
N	336	0.933333
N	400	1.111111
N	336	0.933333
N	325	0.902778
N	462	1.283333
N	357	0.991667
N	220	0.611111
N	316	0.877778
V	208	0.577778
N	284	0.788889
N	238	0.661111
N	225	0.625000
V	167	0.463889
N	291	0.808333
N	270	0.750000
V	163	0.452778
N	392	1.088889
N	244	0.677778
N	254	0.705556
V	179	0.497222
N	280	0.777778
N	218	0.605556
N	231	0.641667
