N	211	0.586111
N	237	0.658333
N	210	0.583333
N	223	0.619444
V	174	0.483333
N	302	0.838889
N	244	0.677778
N	237	0.658333
V	164	0.455556
N	288	0.800000
N	306	0.850000
V	164	0.455556
N	292	0.811111
N	632	1.755556
N	233	0.647222
N	248	0.688889
V	162	0.450000
N	300	0.833333
N	211	0.586111
N	357	0.991667
N	261	0.725000
N	292	0.811111
V	173	0.480556
N	374	1.038889
N	276	0.766667
V	157	0.436111
N	257	0.713889
N	235	0.652778
N	267	0.741667
V	184	0.511111
N	292	0.811111
N	241	0.669444
N	248	0.688889
N	280	0.777778
N	365	1.013889
N	223	0.619444
N	237	0.658333
N	259	0.719444
N	224	0.622222
N	228	0.633333
V	181	0.502778
N	272	0.755556
N	223	0.619444
N	310	0.861111
N	498	1.383333
N	304	0.844444
V	174	0.483333
N	350	0.972222
N	237	0.658333
N	229	0.636111
N	303	0.841667
N	231	0.641667
N	231	0.641667
V	166	0.461111
N	356	0.988889
N	250	0.694444
N	297	0.825000
N	319	0.886111
V	154	0.427778
N	303	0.841667
N	256	0.711111
N	245	0.680556
N	246	0.683333
N	277	0.769444
N	397	1.102778
N	437	1.213889
N	230	0.638889
N	248	0.688889
N	464	1.288889
N	241	0.669444
N	316	0.877778
N	419	1.163889
N	306	0.850000
N	284	0.788889
V	173	0.480556
N	349	0.969444
N	226	0.627778
N	220	0.611111
N	239	0.663889
V	173	0.480556
N	328	0.911111
N	423	1.175000
N	279	0.775000
V	173	0.480556
N	371	1.030556
N	221	0.613889
N	226	0.627778
N	262	0.727778
N	236	0.655556
N	265	0.736111
N	231	0.641667
N	240	0.666667
V	188	0.522222
N	366	1.016667
N	267	0.741667
V	179	0.497222
N	328	0.911111
N	325	0.902778
N	216	0.600000
N	224	0.622222
N	248	0.688889
V	170	0.472222
N	305	0.847222
N	437	1.213889
N	228	0.633333
N	213	0.591667
V	162	0.450000
N	272	0.755556
N	453	1.258333
N	280	0.777778
N	275	0.763889
V	173	0.480556
N	331	0.919444
N	211	0.586111
N	227	0.630556
V	154	0.427778
N	298	0.827778
N	246	0.683333
N	249	0.691667
V	168	0.466667
N	331	0.919444
N	280	0.777778
V	164	0.455556
N	298	0.827778
N	223	0.619444
N	326	0.905556
N	224	0.622222
N	231	0.641667
N	220	0.611111
N	322	0.894444
N	235	0.652778
N	206	0.572222
V	176	0.488889
N	303	0.841667
N	341	0.947222
N	312	0.866667
V	182	0.505556
N	368	1.022222
N	229	0.636111
N	230	0.638889
N	222	0.616667
V	164	0.455556
N	293	0.813889
N	271	0.752778
N	241	0.669444
N	222	0.616667
