A	37	0.102778
A	134	0.372222
A	142	0.394444
A	138	0.383333
A	135	0.375000
A	140	0.388889
A	139	0.386111
A	138	0.383333
A	138	0.383333
A	138	0.383333
A	140	0.388889
A	137	0.380556
A	137	0.380556
A	140	0.388889
A	134	0.372222
A	130	0.361111
A	138	0.383333
A	139	0.386111
A	140	0.388889
A	141	0.391667
A	136	0.377778
A	142	0.394444
A	137	0.380556
A	132	0.366667
A	140	0.388889
A	134	0.372222
A	136	0.377778
A	133	0.369444
A	130	0.361111
A	133	0.369444
A	129	0.358333
A	121	0.336111
A	135	0.375000
A	137	0.380556
A	139	0.386111
A	144	0.400000
A	138	0.383333
A	139	0.386111
A	141	0.391667
A	129	0.358333
A	129	0.358333
A	131	0.363889
A	132	0.366667
A	134	0.372222
A	133	0.369444
A	129	0.358333
A	130	0.361111
A	122	0.338889
A	128	0.355556
A	142	0.394444
A	134	0.372222
A	138	0.383333
A	143	0.397222
A	135	0.375000
A	139	0.386111
A	138	0.383333
A	138	0.383333
A	142	0.394444
N	176	0.488889
