N	156	0.433333
N	174	0.483333
N	247	0.686111
V	127	0.352778
N	234	0.650000
N	259	0.719444
N	218	0.605556
N	200	0.555556
|	73	0.202778
N	166	0.461111
V	127	0.352778
V	111	0.308333
N	122	0.338889
N	151	0.419444
V	122	0.338889
N	288	0.800000
V	133	0.369444
N	200	0.555556
N	189	0.525000
N	215	0.597222
N	166	0.461111
N	193	0.536111
N	207	0.575000
N	221	0.613889
N	215	0.597222
N	139	0.386111
N	111	0.308333
N	134	0.372222
N	227	0.630556
N	238	0.661111
V	130	0.361111
N	138	0.383333
~	148	0.411111
N	132	0.366667
N	144	0.400000
N	113	0.313889
N	191	0.530556
N	175	0.486111
N	225	0.625000
N	273	0.758333
N	232	0.644444
N	295	0.819444
N	185	0.513889
N	250	0.694444
