N	143	0.397222
V	213	0.591667
N	238	0.661111
N	213	0.591667
F	202	0.561111
N	196	0.544444
N	191	0.530556
N	181	0.502778
N	181	0.502778
N	176	0.488889
N	170	0.472222
N	186	0.516667
N	189	0.525000
N	199	0.552778
N	197	0.547222
N	207	0.575000
F	193	0.536111
N	217	0.602778
N	198	0.550000
N	194	0.538889
F	191	0.530556
N	178	0.494444
N	198	0.550000
F	208	0.577778
N	211	0.586111
N	210	0.583333
N	211	0.586111
V	176	0.488889
N	262	0.727778
N	209	0.580556
V	193	0.536111
N	239	0.663889
N	212	0.588889
V	198	0.550000
N	290	0.805556
V	220	0.611111
N	256	0.711111
N	216	0.600000
V	201	0.558333
N	223	0.619444
N	206	0.572222
F	186	0.516667
N	217	0.602778
N	243	0.675000
V	205	0.569444
N	320	0.888889
V	203	0.563889
N	272	0.755556
N	224	0.622222
V	197	0.547222
V	184	0.511111
~	176	0.488889
N	122	0.338889
V	188	0.522222
N	247	0.686111
N	223	0.619444
V	199	0.552778
N	220	0.611111
N	208	0.577778
F	203	0.563889
N	215	0.597222
N	203	0.563889
