N	77	0.213889
V	172	0.477778
N	261	0.725000
N	215	0.597222
N	217	0.602778
N	216	0.600000
N	212	0.588889
V	140	0.388889
N	280	0.777778
V	157	0.436111
N	268	0.744444
N	216	0.600000
N	218	0.605556
V	170	0.472222
N	251	0.697222
N	218	0.605556
N	222	0.616667
V	174	0.483333
N	245	0.680556
N	208	0.577778
N	217	0.602778
V	187	0.519444
V	128	0.355556
N	316	0.877778
V	156	0.433333
N	264	0.733333
V	171	0.475000
N	260	0.722222
N	216	0.600000
V	147	0.408333
N	270	0.750000
V	147	0.408333
N	277	0.769444
N	220	0.611111
V	146	0.405556
N	285	0.791667
V	206	0.572222
N	213	0.591667
N	211	0.586111
N	219	0.608333
N	212	0.588889
V	143	0.397222
N	269	0.747222
N	213	0.591667
N	207	0.575000
N	208	0.577778
N	211	0.586111
N	204	0.566667
N	204	0.566667
V	183	0.508333
N	234	0.650000
N	210	0.583333
N	208	0.577778
V	173	0.480556
V	135	0.375000
N	309	0.858333
V	161	0.447222
N	263	0.730556
N	209	0.580556
