N	123	0.341667
N	223	0.619444
N	224	0.622222
N	214	0.594444
N	214	0.594444
V	140	0.388889
V	170	0.472222
N	344	0.955556
N	223	0.619444
N	217	0.602778
V	142	0.394444
N	291	0.808333
V	170	0.472222
N	275	0.763889
N	219	0.608333
N	216	0.600000
V	181	0.502778
N	252	0.700000
N	220	0.611111
V	190	0.527778
N	235	0.652778
N	217	0.602778
V	147	0.408333
N	287	0.797222
V	162	0.450000
N	276	0.766667
N	220	0.611111
V	141	0.391667
N	292	0.811111
N	225	0.625000
N	221	0.613889
V	140	0.388889
N	285	0.791667
N	219	0.608333
N	217	0.602778
V	147	0.408333
N	289	0.802778
A	178	0.494444
N	243	0.675000
N	217	0.602778
N	217	0.602778
N	216	0.600000
N	210	0.583333
V	145	0.402778
N	279	0.775000
N	217	0.602778
N	218	0.605556
V	148	0.411111
N	285	0.791667
N	218	0.605556
N	217	0.602778
V	151	0.419444
N	279	0.775000
N	220	0.611111
N	213	0.591667
V	171	0.475000
N	249	0.691667
N	218	0.605556
N	218	0.605556
V	170	0.472222
N	250	0.694444
N	213	0.591667
N	217	0.602778
V	181	0.502778
V	142	0.394444
N	313	0.869444
V	153	0.425000
N	277	0.769444
N	223	0.619444
N	220	0.611111
V	192	0.533333
N	237	0.658333
N	212	0.588889
N	221	0.613889
V	197	0.547222
V	129	0.358333
N	310	0.861111
V	152	0.422222
N	279	0.775000
N	220	0.611111
N	216	0.600000
V	178	0.494444
N	250	0.694444
N	211	0.586111
N	218	0.605556
V	199	0.552778
V	130	0.361111
N	313	0.869444
V	150	0.416667
N	283	0.786111
N	217	0.602778
N	216	0.600000
V	189	0.525000
N	241	0.669444
N	214	0.594444
N	215	0.597222
V	194	0.538889
V	133	0.369444
N	308	0.855556
V	148	0.411111
N	277	0.769444
N	217	0.602778
N	217	0.602778
