/	152	0.422222
/	280	0.777778
/	277	0.769444
/	284	0.788889
/	302	0.838889
/	305	0.847222
/	293	0.813889
/	305	0.847222
f	282	0.783333
f	283	0.786111
f	301	0.836111
f	274	0.761111
/	306	0.850000
/	298	0.827778
/	301	0.836111
/	296	0.822222
/	277	0.769444
/	283	0.786111
/	287	0.797222
/	307	0.852778
N	275	0.763889
f	296	0.822222
f	320	0.888889
f	302	0.838889
f	249	0.691667
/	286	0.794444
/	299	0.830556
/	302	0.838889
/	296	0.822222
/	306	0.850000
/	289	0.802778
/	278	0.772222
/	282	0.783333
/	288	0.800000
