/	144	0.400000
/	307	0.852778
/	304	0.844444
/	292	0.811111
/	304	0.844444
/	284	0.788889
N	263	0.730556
f	305	0.847222
f	290	0.805556
/	307	0.852778
/	296	0.822222
/	301	0.836111
/	289	0.802778
/	275	0.763889
/	285	0.791667
f	289	0.802778
f	327	0.908333
/	278	0.772222
/	298	0.827778
/	296	0.822222
/	277	0.769444
/	283	0.786111
/	291	0.808333
f	318	0.883333
f	306	0.850000
/	275	0.763889
/	304	0.844444
/	283	0.786111
/	275	0.763889
/	282	0.783333
/	303	0.841667
f	317	0.880556
f	279	0.775000
/	310	0.861111
/	291	0.808333
/	273	0.758333
/	282	0.783333
/	295	0.819444
f	304	0.844444
f	315	0.875000
/	285	0.791667
/	294	0.816667
/	278	0.772222
/	284	0.788889
/	285	0.791667
/	304	0.844444
f	296	0.822222
f	321	0.891667
/	283	0.786111
/	280	0.777778
/	280	0.777778
/	284	0.788889
/	301	0.836111
/	299	0.830556
N	282	0.783333
f	327	0.908333
/	282	0.783333
/	275	0.763889
/	278	0.772222
/	296	0.822222
/	304	0.844444
/	295	0.819444
/	309	0.858333
N	274	0.761111
f	296	0.822222
f	271	0.752778
/	288	0.800000
/	296	0.822222
/	298	0.827778
/	305	0.847222
/	298	0.827778
/	281	0.780556
/	285	0.791667
N	258	0.716667
f	312	0.866667
f	291	0.808333
/	298	0.827778
/	309	0.858333
/	288	0.800000
/	279	0.775000
/	282	0.783333
/	296	0.822222
/	294	0.816667
N	273	0.758333
f	338	0.938889
f	284	0.788889
/	275	0.763889
/	279	0.775000
/	292	0.811111
/	294	0.816667
/	293	0.813889
/	312	0.866667
f	302	0.838889
f	285	0.791667
f	276	0.766667
/	285	0.791667
/	290	0.805556
/	293	0.813889
/	306	0.850000
/	303	0.841667
/	288	0.800000
f	280	0.777778
f	291	0.808333
f	289	0.802778
/	294	0.816667
/	297	0.825000
/	313	0.869444
/	292	0.811111
/	280	0.777778
/	282	0.783333
f	292	0.811111
f	315	0.875000
/	270	0.750000
/	316	0.877778
/	297	0.825000
/	280	0.777778
/	282	0.783333
/	287	0.797222
f	288	0.800000
f	308	0.855556
f	294	0.816667
/	306	0.850000
/	286	0.794444
/	285	0.791667
/	284	0.788889
/	288	0.800000
f	279	0.775000
f	306	0.850000
f	315	0.875000
/	295	0.819444
/	290	0.805556
/	282	0.783333
/	293	0.813889
/	286	0.794444
/	291	0.808333
N	302	0.838889
f	309	0.858333
f	303	0.841667
f	263	0.730556
/	294	0.816667
/	284	0.788889
/	289	0.802778
/	318	0.883333
/	302	0.838889
/	287	0.797222
N	257	0.713889
f	294	0.816667
f	285	0.791667
/	287	0.797222
/	306	0.850000
/	307	0.852778
/	293	0.813889
/	290	0.805556
/	284	0.788889
/	288	0.800000
N	265	0.736111
f	301	0.836111
f	337	0.936111
f	275	0.763889
/	293	0.813889
/	284	0.788889
/	292	0.811111
/	283	0.786111
/	285	0.791667
/	315	0.875000
