V	103	0.286111
N	263	0.730556
N	222	0.616667
V	198	0.550000
N	257	0.713889
N	257	0.713889
V	207	0.575000
N	322	0.894444
N	246	0.683333
V	166	0.461111
V	173	0.480556
N	165	0.458333
N	229	0.636111
V	218	0.605556
N	270	0.750000
N	245	0.680556
V	212	0.588889
N	305	0.847222
N	245	0.680556
V	204	0.566667
N	306	0.850000
N	230	0.638889
V	174	0.483333
V	179	0.497222
N	177	0.491667
N	265	0.736111
V	235	0.652778
N	253	0.702778
N	234	0.650000
V	202	0.561111
N	288	0.800000
N	231	0.641667
V	209	0.580556
N	274	0.761111
N	249	0.691667
V	213	0.591667
N	307	0.852778
N	233	0.647222
V	196	0.544444
N	281	0.780556
N	224	0.622222
V	213	0.591667
N	291	0.808333
N	245	0.680556
V	201	0.558333
N	291	0.808333
N	241	0.669444
V	215	0.597222
N	253	0.702778
N	227	0.630556
V	210	0.583333
N	283	0.786111
N	238	0.661111
V	213	0.591667
N	252	0.700000
N	231	0.641667
V	217	0.602778
N	276	0.766667
N	228	0.633333
V	229	0.636111
