V	94	0.261111
N	235	0.652778
N	242	0.672222
V	213	0.591667
N	267	0.741667
N	209	0.580556
V	221	0.613889
N	234	0.650000
N	233	0.647222
V	212	0.588889
N	221	0.613889
N	232	0.644444
V	210	0.583333
N	293	0.813889
N	232	0.644444
V	204	0.566667
N	278	0.772222
N	218	0.605556
V	194	0.538889
N	267	0.741667
N	250	0.694444
V	204	0.566667
N	277	0.769444
N	241	0.669444
V	201	0.558333
N	272	0.755556
N	232	0.644444
V	197	0.547222
N	260	0.722222
N	225	0.625000
V	208	0.577778
N	300	0.833333
N	226	0.627778
V	202	0.561111
N	272	0.755556
N	232	0.644444
V	191	0.530556
N	264	0.733333
N	248	0.688889
V	202	0.561111
N	296	0.822222
N	249	0.691667
V	207	0.575000
N	295	0.819444
N	226	0.627778
V	194	0.538889
N	276	0.766667
N	230	0.638889
V	209	0.580556
N	295	0.819444
N	242	0.672222
V	195	0.541667
N	271	0.752778
N	245	0.680556
V	192	0.533333
N	302	0.838889
V	218	0.605556
N	285	0.791667
N	251	0.697222
V	204	0.566667
N	275	0.763889
N	238	0.661111
V	192	0.533333
N	272	0.755556
N	227	0.630556
V	202	0.561111
N	295	0.819444
N	232	0.644444
V	208	0.577778
N	295	0.819444
N	231	0.641667
V	197	0.547222
V	182	0.505556
N	334	0.927778
V	199	0.552778
N	288	0.800000
N	237	0.658333
V	201	0.558333
N	273	0.758333
N	227	0.630556
V	195	0.541667
N	293	0.813889
N	233	0.647222
V	191	0.530556
V	185	0.513889
