N	100	0.277778
V	179	0.497222
N	306	0.850000
V	176	0.488889
N	363	1.008333
V	176	0.488889
N	340	0.944444
V	176	0.488889
N	332	0.922222
V	171	0.475000
N	335	0.930556
V	173	0.480556
N	334	0.927778
V	173	0.480556
N	323	0.897222
V	182	0.505556
N	331	0.919444
V	176	0.488889
N	325	0.902778
V	182	0.505556
N	329	0.913889
V	179	0.497222
N	329	0.913889
V	172	0.477778
N	319	0.886111
V	186	0.516667
N	315	0.875000
V	169	0.469444
N	317	0.880556
V	179	0.497222
N	318	0.883333
V	181	0.502778
N	320	0.888889
V	170	0.472222
N	321	0.891667
V	183	0.508333
N	286	0.794444
V	168	0.466667
N	357	0.991667
V	179	0.497222
N	336	0.933333
V	185	0.513889
N	322	0.894444
V	176	0.488889
N	328	0.911111
V	177	0.491667
N	317	0.880556
V	169	0.469444
N	325	0.902778
V	176	0.488889
N	323	0.897222
V	176	0.488889
N	314	0.872222
V	180	0.500000
N	323	0.897222
V	179	0.497222
N	315	0.875000
V	176	0.488889
N	323	0.897222
V	180	0.500000
N	325	0.902778
V	176	0.488889
N	318	0.883333
V	179	0.497222
N	327	0.908333
V	177	0.491667
N	308	0.855556
V	174	0.483333
N	324	0.900000
V	180	0.500000
N	331	0.919444
F	186	0.516667
N	298	0.827778
V	187	0.519444
N	334	0.927778
V	177	0.491667
N	307	0.852778
V	174	0.483333
N	263	0.730556
A	191	0.530556
N	305	0.847222
V	181	0.502778
N	330	0.916667
V	180	0.500000
N	339	0.941667
V	180	0.500000
N	313	0.869444
V	178	0.494444
N	320	0.888889
V	190	0.527778
N	324	0.900000
V	180	0.500000
N	323	0.897222
V	182	0.505556
N	334	0.927778
V	180	0.500000
N	319	0.886111
V	175	0.486111
N	325	0.902778
V	177	0.491667
N	324	0.900000
V	178	0.494444
N	322	0.894444
V	185	0.513889
N	326	0.905556
V	182	0.505556
N	313	0.869444
V	184	0.511111
N	324	0.900000
V	192	0.533333
N	317	0.880556
V	175	0.486111
N	338	0.938889
V	188	0.522222
N	316	0.877778
V	180	0.500000
N	319	0.886111
V	171	0.475000
N	335	0.930556
V	178	0.494444
N	322	0.894444
V	175	0.486111
N	334	0.927778
V	181	0.502778
N	308	0.855556
V	179	0.497222
N	312	0.866667
V	184	0.511111
N	306	0.850000
V	180	0.500000
N	306	0.850000
V	179	0.497222
N	320	0.888889
V	178	0.494444
N	305	0.847222
V	170	0.472222
N	316	0.877778
V	181	0.502778
N	295	0.819444
V	174	0.483333
N	335	0.930556
V	180	0.500000
N	337	0.936111
V	182	0.505556
N	311	0.863889
V	177	0.491667
N	322	0.894444
V	180	0.500000
N	312	0.866667
V	172	0.477778
N	317	0.880556
V	180	0.500000
N	309	0.858333
V	178	0.494444
N	304	0.844444
V	188	0.522222
N	301	0.836111
V	174	0.483333
N	312	0.866667
V	179	0.497222
N	302	0.838889
V	185	0.513889
N	307	0.852778
V	178	0.494444
N	305	0.847222
V	190	0.527778
N	304	0.844444
V	177	0.491667
N	320	0.888889
V	174	0.483333
N	309	0.858333
V	188	0.522222
N	315	0.875000
V	169	0.469444
N	316	0.877778
V	183	0.508333
N	325	0.902778
V	179	0.497222
N	318	0.883333
V	180	0.500000
N	303	0.841667
V	195	0.541667
N	305	0.847222
V	172	0.477778
N	318	0.883333
V	176	0.488889
N	322	0.894444
V	185	0.513889
N	310	0.861111
V	180	0.500000
N	315	0.875000
V	191	0.530556
N	312	0.866667
V	177	0.491667
N	326	0.905556
V	177	0.491667
N	333	0.925000
V	187	0.519444
N	320	0.888889
V	178	0.494444
N	327	0.908333
V	187	0.519444
N	319	0.886111
V	172	0.477778
N	328	0.911111
V	176	0.488889
N	328	0.911111
V	184	0.511111
N	309	0.858333
V	177	0.491667
N	330	0.916667
V	184	0.511111
N	309	0.858333
V	177	0.491667
N	331	0.919444
V	179	0.497222
N	331	0.919444
