N	230	0.638889
a	198	0.550000
N	455	1.263889
N	438	1.216667
V	340	0.944444
N	442	1.227778
a	185	0.513889
N	473	1.313889
N	437	1.213889
N	432	1.200000
V	330	0.916667
N	497	1.380556
N	428	1.188889
V	320	0.888889
N	515	1.430556
a	198	0.550000
N	433	1.202778
N	405	1.125000
N	424	1.177778
V	347	0.963889
N	483	1.341667
a	184	0.511111
N	457	1.269444
N	417	1.158333
N	459	1.275000
V	323	0.897222
N	553	1.536111
N	429	1.191667
N	675	1.875000
N	450	1.250000
N	442	1.227778
V	296	0.822222
N	514	1.427778
N	444	1.233333
a	199	0.552778
N	492	1.366667
N	430	1.194444
N	422	1.172222
V	266	0.738889
N	426	1.183333
N	465	1.291667
V	301	0.836111
N	188	0.522222
N	365	1.013889
N	435	1.208333
a	205	0.569444
N	495	1.375000
N	440	1.222222
N	430	1.194444
V	304	0.844444
N	544	1.511111
N	459	1.275000
N	441	1.225000
V	290	0.805556
N	546	1.516667
N	422	1.172222
N	433	1.202778
V	370	1.027778
N	479	1.330556
N	413	1.147222
N	432	1.200000
V	367	1.019444
N	265	0.736111
N	515	1.430556
N	422	1.172222
N	423	1.175000
