/	161	0.447222
/	319	0.886111
/	294	0.816667
/	312	0.866667
/	299	0.830556
/	290	0.805556
/	291	0.808333
/	293	0.813889
/	302	0.838889
/	309	0.858333
/	311	0.863889
/	299	0.830556
/	287	0.797222
/	284	0.788889
/	292	0.811111
/	324	0.900000
/	315	0.875000
/	299	0.830556
/	301	0.836111
/	290	0.805556
/	291	0.808333
/	304	0.844444
/	307	0.852778
/	316	0.877778
/	306	0.850000
V	247	0.686111
f	302	0.838889
/	299	0.830556
/	289	0.802778
/	309	0.858333
/	316	0.877778
/	309	0.858333
/	308	0.855556
/	293	0.813889
/	281	0.780556
/	302	0.838889
/	323	0.897222
/	331	0.919444
/	307	0.852778
/	306	0.850000
/	288	0.800000
/	292	0.811111
/	310	0.861111
/	313	0.869444
/	313	0.869444
/	315	0.875000
/	309	0.858333
/	296	0.822222
/	278	0.772222
/	288	0.800000
/	301	0.836111
/	314	0.872222
/	320	0.888889
/	306	0.850000
/	290	0.805556
/	291	0.808333
/	301	0.836111
/	304	0.844444
/	311	0.863889
/	310	0.861111
/	302	0.838889
/	303	0.841667
/	294	0.816667
/	288	0.800000
/	301	0.836111
/	310	0.861111
/	320	0.888889
/	307	0.852778
/	294	0.816667
/	285	0.791667
/	290	0.805556
/	296	0.822222
/	319	0.886111
/	319	0.886111
/	301	0.836111
/	302	0.838889
/	298	0.827778
/	287	0.797222
/	297	0.825000
/	301	0.836111
/	315	0.875000
f	306	0.850000
V	203	0.563889
f	308	0.855556
N	270	0.750000
f	293	0.813889
/	313	0.869444
/	322	0.894444
/	317	0.880556
/	301	0.836111
/	298	0.827778
/	286	0.794444
/	292	0.811111
/	309	0.858333
/	309	0.858333
/	306	0.850000
/	310	0.861111
/	304	0.844444
/	287	0.797222
/	291	0.808333
/	292	0.811111
/	308	0.855556
/	324	0.900000
/	309	0.858333
/	299	0.830556
f	283	0.786111
f	279	0.775000
N	287	0.797222
V	198	0.550000
/	344	0.955556
/	306	0.850000
/	308	0.855556
/	292	0.811111
f	287	0.797222
