f	153	0.425000
f	292	0.811111
f	298	0.827778
f	304	0.844444
/	337	0.936111
/	307	0.852778
/	298	0.827778
/	282	0.783333
/	295	0.819444
/	301	0.836111
/	316	0.877778
/	325	0.902778
/	303	0.841667
/	295	0.819444
/	300	0.833333
/	295	0.819444
/	301	0.836111
/	313	0.869444
/	330	0.916667
/	305	0.847222
/	304	0.844444
/	288	0.800000
/	289	0.802778
/	297	0.825000
/	320	0.888889
/	358	0.994444
/	310	0.861111
/	294	0.816667
/	289	0.802778
f	282	0.783333
/	307	0.852778
/	322	0.894444
/	325	0.902778
/	301	0.836111
/	309	0.858333
/	294	0.816667
/	288	0.800000
/	296	0.822222
/	304	0.844444
/	311	0.863889
/	316	0.877778
/	305	0.847222
/	290	0.805556
/	283	0.786111
/	301	0.836111
/	319	0.886111
/	332	0.922222
/	303	0.841667
/	302	0.838889
/	292	0.811111
/	286	0.794444
/	302	0.838889
/	304	0.844444
/	305	0.847222
/	315	0.875000
/	308	0.855556
/	292	0.811111
/	282	0.783333
/	288	0.800000
/	298	0.827778
/	320	0.888889
/	322	0.894444
/	302	0.838889
/	295	0.819444
/	288	0.800000
/	299	0.830556
/	305	0.847222
/	307	0.852778
/	314	0.872222
/	301	0.836111
/	296	0.822222
/	296	0.822222
/	294	0.816667
/	296	0.822222
/	305	0.847222
/	331	0.919444
/	303	0.841667
/	298	0.827778
/	286	0.794444
/	290	0.805556
/	294	0.816667
/	312	0.866667
/	327	0.908333
/	308	0.855556
/	297	0.825000
/	296	0.822222
/	297	0.825000
/	301	0.836111
/	305	0.847222
/	322	0.894444
/	304	0.844444
/	304	0.844444
/	296	0.822222
/	283	0.786111
/	291	0.808333
/	307	0.852778
/	326	0.905556
/	312	0.866667
/	298	0.827778
/	291	0.808333
/	288	0.800000
/	296	0.822222
/	308	0.855556
/	316	0.877778
/	309	0.858333
/	300	0.833333
/	303	0.841667
/	287	0.797222
/	294	0.816667
/	297	0.825000
/	312	0.866667
/	308	0.855556
/	312	0.866667
/	299	0.830556
/	288	0.800000
V	216	0.600000
f	308	0.855556
/	328	0.911111
f	331	0.919444
f	277	0.769444
V	182	0.505556
V	172	0.477778
f	293	0.813889
f	302	0.838889
f	284	0.788889
