/	164	0.455556
f	289	0.802778
/	286	0.794444
/	293	0.813889
/	312	0.866667
/	323	0.897222
/	318	0.883333
/	301	0.836111
/	295	0.819444
V	234	0.650000
f	305	0.847222
f	303	0.841667
/	326	0.905556
f	300	0.833333
/	318	0.883333
/	301	0.836111
/	286	0.794444
/	288	0.800000
/	298	0.827778
/	303	0.841667
V	259	0.719444
/	333	0.925000
/	296	0.822222
/	290	0.805556
/	289	0.802778
/	307	0.852778
/	315	0.875000
V	232	0.644444
/	329	0.913889
/	307	0.852778
/	294	0.816667
/	289	0.802778
/	299	0.830556
f	303	0.841667
/	315	0.875000
/	323	0.897222
/	306	0.850000
V	238	0.661111
~	186	0.516667
/	117	0.325000
/	297	0.825000
/	280	0.777778
~	262	0.727778
/	71	0.197222
V	248	0.688889
f	317	0.880556
