V	96	0.266667
N	479	1.330556
N	322	0.894444
V	191	0.530556
N	494	1.372222
N	328	0.911111
V	189	0.525000
N	487	1.352778
N	334	0.927778
V	188	0.522222
N	472	1.311111
N	335	0.930556
V	194	0.538889
N	472	1.311111
N	334	0.927778
V	192	0.533333
N	473	1.313889
V	199	0.552778
N	477	1.325000
N	320	0.888889
V	197	0.547222
N	459	1.275000
N	332	0.922222
V	197	0.547222
N	462	1.283333
N	318	0.883333
V	186	0.516667
N	460	1.277778
V	195	0.541667
N	467	1.297222
N	309	0.858333
V	200	0.555556
N	449	1.247222
N	310	0.861111
V	193	0.536111
N	480	1.333333
N	339	0.941667
V	188	0.522222
