N	246	0.683333
N	234	0.650000
N	175	0.486111
N	274	0.761111
N	158	0.438889
N	254	0.705556
N	207	0.575000
N	178	0.494444
N	301	0.836111
N	293	0.813889
N	202	0.561111
N	133	0.369444
N	283	0.786111
N	250	0.694444
N	216	0.600000
N	296	0.822222
N	177	0.491667
N	275	0.763889
N	228	0.633333
N	166	0.461111
N	229	0.636111
N	148	0.411111
N	264	0.733333
N	180	0.500000
N	195	0.541667
N	294	0.816667
N	304	0.844444
N	197	0.547222
N	173	0.480556
N	301	0.836111
N	163	0.452778
N	210	0.583333
N	211	0.586111
N	198	0.550000
N	159	0.441667
N	282	0.783333
N	177	0.491667
N	258	0.716667
N	197	0.547222
N	203	0.563889
N	213	0.591667
N	246	0.683333
N	199	0.552778
N	169	0.469444
N	280	0.777778
N	185	0.513889
N	159	0.441667
N	154	0.427778
N	235	0.652778
N	248	0.688889
N	282	0.783333
N	187	0.519444
N	162	0.450000
N	195	0.541667
N	258	0.716667
N	210	0.583333
N	242	0.672222
N	287	0.797222
N	160	0.444444
N	202	0.561111
N	226	0.627778
N	152	0.422222
N	152	0.422222
N	286	0.794444
N	246	0.683333
N	156	0.433333
N	297	0.825000
N	217	0.602778
N	140	0.388889
N	222	0.616667
N	166	0.461111
N	217	0.602778
N	225	0.625000
N	209	0.580556
N	257	0.713889
N	170	0.472222
N	257	0.713889
N	155	0.430556
N	197	0.547222
N	139	0.386111
N	130	0.361111
N	197	0.547222
N	301	0.836111
N	283	0.786111
N	287	0.797222
N	317	0.880556
N	210	0.583333
N	258	0.716667
N	174	0.483333
N	151	0.419444
N	254	0.705556
N	172	0.477778
N	148	0.411111
N	143	0.397222
N	228	0.633333
N	298	0.827778
N	170	0.472222
N	236	0.655556
N	188	0.522222
N	145	0.402778
N	208	0.577778
N	224	0.622222
N	155	0.430556
N	282	0.783333
N	164	0.455556
N	288	0.800000
N	183	0.508333
N	173	0.480556
N	141	0.391667
N	197	0.547222
N	172	0.477778
N	257	0.713889
N	245	0.680556
N	266	0.738889
N	230	0.638889
N	233	0.647222
N	317	0.880556
N	169	0.469444
N	234	0.650000
N	226	0.627778
N	145	0.402778
N	250	0.694444
N	291	0.808333
N	219	0.608333
N	144	0.400000
N	258	0.716667
N	169	0.469444
N	287	0.797222
N	148	0.411111
N	139	0.386111
N	224	0.622222
N	240	0.666667
N	332	0.922222
N	234	0.650000
N	226	0.627778
N	200	0.555556
N	204	0.566667
N	271	0.752778
N	257	0.713889
N	190	0.527778
N	234	0.650000
N	305	0.847222
N	195	0.541667
N	151	0.419444
N	135	0.375000
N	280	0.777778
N	238	0.661111
N	213	0.591667
N	260	0.722222
N	304	0.844444
N	219	0.608333
N	240	0.666667
N	177	0.491667
N	149	0.413889
N	253	0.702778
N	228	0.633333
N	185	0.513889
N	271	0.752778
N	226	0.627778
N	226	0.627778
N	173	0.480556
N	263	0.730556
N	292	0.811111
N	248	0.688889
N	174	0.483333
N	231	0.641667
N	154	0.427778
N	313	0.869444
N	178	0.494444
N	237	0.658333
N	212	0.588889
N	198	0.550000
N	270	0.750000
N	311	0.863889
N	237	0.658333
N	205	0.569444
N	187	0.519444
N	182	0.505556
N	190	0.527778
N	200	0.555556
N	230	0.638889
N	321	0.891667
N	160	0.444444
N	185	0.513889
N	277	0.769444
N	145	0.402778
N	268	0.744444
N	257	0.713889
N	210	0.583333
N	164	0.455556
N	232	0.644444
N	246	0.683333
N	201	0.558333
N	231	0.641667
N	289	0.802778
N	181	0.502778
N	153	0.425000
N	128	0.355556
N	205	0.569444
N	212	0.588889
N	212	0.588889
N	335	0.930556
N	279	0.775000
N	215	0.597222
N	216	0.600000
N	192	0.533333
N	315	0.875000
N	168	0.466667
N	205	0.569444
N	139	0.386111
N	246	0.683333
N	186	0.516667
N	164	0.455556
N	261	0.725000
N	193	0.536111
N	132	0.366667
N	258	0.716667
N	155	0.430556
N	318	0.883333
N	161	0.447222
N	220	0.611111
N	295	0.819444
N	160	0.444444
N	250	0.694444
N	168	0.466667
N	167	0.463889
N	334	0.927778
N	185	0.513889
N	254	0.705556
N	225	0.625000
N	266	0.738889
N	172	0.477778
N	160	0.444444
N	283	0.786111
N	259	0.719444
